"","target_id","ext_gene","2dpi-0dpi","4dpi-0dpi","7dpi-0dpi","12dpi-0dpi"
"19266","ENSDART00000120570","5S_rRNA",0,0,0,0
"19267","ENSDART00000133178","pou3f3a",0,0,0,0
"19268","ENSDART00000020884","lypd6",0,0,0,0
"19269","ENSDART00000153865","CT027582.2",0,0,0,0
"19270","ENSDART00000172836","CABZ01061349.1",0,0,0,0
"19271","ENSDART00000038566","fam101a",0,0,0,0
"19272","ENSDART00000020961","tnip1",0,0,0,0
"19273","ENSDART00000158769","sp1",0,0,0,0
"19274","ENSDART00000163965","brdt",0,0,-1,0
"19275","ENSDART00000142846","cux2b",0,0,0,0
"19276","ENSDART00000083929","plxdc2",0,0,0,0
"19277","ENSDART00000164749","pcdh20",0,0,0,0
"19278","ENSDART00000170890","TMEM229A",0,0,0,0
"19279","ENSDART00000145550","ppm1k",0,0,0,0
"19280","ENSDART00000098831","slc6a9",0,0,0,0
"19281","ENSDART00000012191","hiat1a",0,0,0,0
"19282","ENSDART00000055897","si:ch211-125e6.11",0,0,0,0
"19283","ENSDART00000169064","bcl7ba",0,0,0,0
"19284","ENSDART00000161704","CNDP1",0,0,0,-1
"19285","ENSDART00000111563","vwa8",0,0,0,0
"19286","ENSDART00000063938","mast1a",0,1,1,1
"19287","ENSDART00000129965","CABZ01079490.1",0,0,0,0
"19288","ENSDART00000172921","si:dkey-88n24.11",0,0,0,0
"19289","ENSDART00000124197","CU929133.1",0,0,0,0
"19290","ENSDART00000167061","si:ch1073-286c18.5",0,0,0,0
"19291","ENSDART00000133878","rps2",0,0,0,0
"19292","ENSDART00000135010","si:dkey-51d8.2",0,0,0,0
"19293","ENSDART00000100778","arpin",0,0,0,0
"19294","ENSDART00000151165","trim46b",0,0,0,0
"19295","ENSDART00000145191","rars",0,0,0,0
"19296","ENSDART00000138267","myh14",0,0,0,0
"19297","ENSDART00000160463","si:ch211-223g7.6",0,0,0,0
"19298","ENSDART00000124939","LHX3",0,0,0,0
"19299","ENSDART00000111225","ccdc173",0,0,0,0
"19300","ENSDART00000140193","arsa",0,0,0,0
"19301","ENSDART00000125265","cherp",0,0,0,0
"19302","ENSDART00000119507","5S_rRNA",0,0,0,0
"19303","ENSDART00000152587","ddhd1b",0,0,0,0
"19304","ENSDART00000143211","AL954134.2",0,0,0,0
"19305","ENSDART00000171165","cacna1ba",0,0,0,0
"19306","ENSDART00000148196","AL929237.1",0,0,0,0
"19307","ENSDART00000135057","dhrs3b",0,0,0,0
"19308","ENSDART00000009184","hdac8",0,0,0,0
"19309","ENSDART00000132880","mdm2",0,0,0,0
"19310","ENSDART00000158662","5S_rRNA",0,0,0,0
"19311","ENSDART00000024136","gngt2a",0,0,-1,0
"19312","ENSDART00000145571","epb41l4b",0,0,0,0
"19313","ENSDART00000136067","EPB41L2",0,0,0,0
"19314","ENSDART00000159504","si:dkey-19a16.2",0,0,0,0
"19315","ENSDART00000147866","ms4a17a.14",0,0,0,0
"19316","ENSDART00000149790","srrm1",0,0,0,0
"19317","ENSDART00000149955","got1",0,0,0,0
"19318","ENSDART00000144718","paqr7b",0,0,0,0
"19319","ENSDART00000172450","ctage5",0,0,0,0
"19320","ENSDART00000141410","zgc:123295",0,0,0,0
"19321","ENSDART00000150516","pmpcb",0,0,0,0
"19322","ENSDART00000143132","CU469584.1",0,0,0,0
"19323","ENSDART00000146278","syf2",0,0,0,0
"19324","ENSDART00000127228","ttc3",0,0,0,0
"19325","ENSDART00000166238","rplp2",0,0,0,0
"19326","ENSDART00000149569","CR848047.1",0,-1,-1,0
"19327","ENSDART00000169622","AP3B2",0,0,0,0
"19328","ENSDART00000152406","sh3gl2a",0,0,0,0
"19329","ENSDART00000102322","bnc2",0,0,0,0
"19330","ENSDART00000150165","atf7ip",0,0,0,0
"19331","ENSDART00000172026","FO904861.3",0,0,0,0
"19332","ENSDART00000166712","fgd1",0,0,0,0
"19333","ENSDART00000149243","si:ch211-170d8.8",0,0,0,0
"19334","ENSDART00000023196","lrrfip1a",0,0,0,0
"19335","ENSDART00000143100","phpt1",0,0,0,0
"19336","ENSDART00000086797","adgrl3.1",0,0,1,1
"19337","ENSDART00000140018","pimr173",0,0,0,0
"19338","ENSDART00000137774","si:ch211-12e13.1",0,0,0,0
"19339","ENSDART00000088668","nfic",0,0,0,0
"19340","ENSDART00000138559","slc20a1b",0,0,0,0
"19341","ENSDART00000166505","elavl3",0,0,0,0
"19342","ENSDART00000092522","si:ch211-1e14.1",0,0,0,0
"19343","ENSDART00000134559","aanat1",0,0,0,0
"19344","ENSDART00000073806","pcolceb",0,0,0,0
"19345","ENSDART00000156169","ube2o",0,0,-1,0
"19346","ENSDART00000143218","MYO7B (1 of many)",0,0,0,0
"19347","ENSDART00000146702","tnni2b.2",0,0,0,0
"19348","ENSDART00000148206","ogdha",0,0,0,0
"19349","ENSDART00000166277","znf318",0,0,0,0
"19350","ENSDART00000103420","CT573264.1",0,0,0,0
"19351","ENSDART00000170614","b4galt7",0,0,0,0
"19352","ENSDART00000149163","ccr8.1",0,0,0,0
"19353","ENSDART00000031547","smndc1",0,0,0,0
"19354","ENSDART00000157331","zgc:171599",0,0,0,0
"19355","ENSDART00000166517","asb2b",0,0,0,0
"19356","ENSDART00000021372","chrna5",0,0,0,0
"19357","ENSDART00000131697","PLEKHG3",0,0,0,0
"19358","ENSDART00000149928","CORO2A (1 of many)",0,0,0,0
"19359","ENSDART00000006091","carm1",0,0,0,0
"19360","ENSDART00000157103","mdm4",0,0,0,0
"19361","ENSDART00000137416","si:ch211-269e2.1",0,0,0,0
"19362","ENSDART00000153238","hdlbpb",0,0,0,0
"19363","ENSDART00000139394","wdfy4",0,0,0,0
"19364","ENSDART00000165795","ndufs8b",0,0,0,0
"19365","ENSDART00000124497","tdrd6",0,0,0,0
"19366","ENSDART00000150998","atp7b",0,0,0,0
"19367","ENSDART00000141570","esr2b",0,0,0,0
"19368","ENSDART00000149574","ca14",0,0,-1,0
"19369","ENSDART00000052556","mbpa",0,0,0,0
"19370","ENSDART00000131462","rbbp9",0,0,0,0
"19371","ENSDART00000125066","haus7",0,0,0,0
"19372","ENSDART00000115161","reps2",0,-1,0,0
"19373","ENSDART00000066816","btr33",0,0,0,0
"19374","ENSDART00000166302","pigv",0,0,0,0
"19375","ENSDART00000152338","tdrd12",0,0,0,0
"19376","ENSDART00000091813","ago3b",0,0,0,0
"19377","ENSDART00000137655","stag2a",0,0,0,0
"19378","ENSDART00000118922","U2",0,0,0,0
"19379","ENSDART00000116995","U2",0,0,0,0
"19380","ENSDART00000102100","cnot3a",0,0,0,0
"19381","ENSDART00000171654","CABZ01083166.1",0,0,0,0
"19382","ENSDART00000172495","znf1100",0,0,0,0
"19383","ENSDART00000113204","lgals3a",0,0,0,0
"19384","ENSDART00000139432","pomgnt2",0,0,0,0
"19385","ENSDART00000038038","shfm1",0,0,0,0
"19386","ENSDART00000163731","SLC41A3",0,0,0,0
"19387","ENSDART00000166667","tmem184bb",0,0,0,0
"19388","ENSDART00000033024","tmem41ab",0,0,0,0
"19389","ENSDART00000167782","vav3b",0,0,0,0
"19390","ENSDART00000049109","seta",0,0,0,0
"19391","ENSDART00000167990","mapre2",0,0,0,0
"19392","ENSDART00000162326",NA,0,0,0,0
"19393","ENSDART00000131652","gpr146",0,0,0,0
"19394","ENSDART00000162120","pmpca",0,0,0,0
"19395","ENSDART00000028887","tmem9b",0,0,0,0
"19396","ENSDART00000169095","aaed1",0,0,0,0
"19397","ENSDART00000020621","mapk4",0,0,1,1
"19398","ENSDART00000018532","triap1",0,0,0,0
"19399","ENSDART00000152274","si:dkey-187i8.2",0,0,0,0
"19400","ENSDART00000145952","tmem106a",0,0,0,0
"19401","ENSDART00000082450","homer2",0,0,0,0
"19402","ENSDART00000151653","ubp1",0,0,0,0
"19403","ENSDART00000153106",NA,0,0,0,0
"19404","ENSDART00000134896","lrp13",0,0,0,0
"19405","ENSDART00000141047","ppip5k2",0,0,0,0
"19406","ENSDART00000126360","Metazoa_SRP",0,0,0,0
"19407","ENSDART00000110730","ppip5k1b",0,0,0,0
"19408","ENSDART00000110388",NA,0,0,0,0
"19409","ENSDART00000133189","ubr3",0,0,0,0
"19410","ENSDART00000090484","tecpr1a",0,0,-1,0
"19411","ENSDART00000092948","peli1b",0,0,1,0
"19412","ENSDART00000108936","zgc:110434",0,0,0,0
"19413","ENSDART00000132181","armc9",0,0,0,0
"19414","ENSDART00000140379","sulf1",0,0,0,0
"19415","ENSDART00000133533","plxdc1",0,0,0,0
"19416","ENSDART00000139743","si:dkey-58f10.10",0,0,0,0
"19417","ENSDART00000110069","CABZ01075131.1",0,0,0,1
"19418","ENSDART00000166985","camlg",0,0,0,0
"19419","ENSDART00000141827","si:ch211-198d23.1",0,0,0,0
"19420","ENSDART00000154763","si:dkey-42l23.4",0,0,0,0
"19421","ENSDART00000157523","slc39a7",0,0,0,0
"19422","ENSDART00000056882","cul3a",0,0,0,0
"19423","ENSDART00000132097","ryk",0,0,0,0
"19424","ENSDART00000138275","dmd",0,0,0,0
"19425","ENSDART00000033405",NA,0,0,0,0
"19426","ENSDART00000138750","adora2aa",0,0,0,0
"19427","ENSDART00000146097","tysnd1",0,0,0,0
"19428","ENSDART00000168194","gabpb2a",0,0,0,0
"19429","ENSDART00000081595","eya1",0,0,0,0
"19430","ENSDART00000136428","chrne",0,0,0,0
"19431","ENSDART00000173178","mctp2b",0,0,0,0
"19432","ENSDART00000164700","sptbn1",0,0,1,0
"19433","ENSDART00000142453","atp5o",0,0,0,0
"19434","ENSDART00000003335","snx12",0,0,-1,0
"19435","ENSDART00000168894","si:ch211-14p21.4",0,0,0,0
"19436","ENSDART00000059117","mmd",0,0,0,0
"19437","ENSDART00000145896","si:dkey-57k2.7",0,0,0,0
"19438","ENSDART00000139520","tp53",0,0,0,0
"19439","ENSDART00000102721","ubxn11",0,0,0,0
"19440","ENSDART00000134984","CU462828.1",0,0,0,0
"19441","ENSDART00000166950",NA,0,0,0,0
"19442","ENSDART00000139267","zgc:114104",0,0,0,0
"19443","ENSDART00000160443","ivns1abpb",0,0,0,0
"19444","ENSDART00000110826","NMNAT3",0,0,0,0
"19445","ENSDART00000112819","si:dkey-73p2.2",0,0,0,0
"19446","ENSDART00000155894","arhgap23a",0,0,0,0
"19447","ENSDART00000150830","ninj2",0,0,0,0
"19448","ENSDART00000140921","lrrc40",0,0,0,0
"19449","ENSDART00000159904","ep400",0,0,0,0
"19450","ENSDART00000144673","rab20",0,0,0,0
"19451","ENSDART00000041725","sfmbt1",0,0,0,0
"19452","ENSDART00000161423","creld1a",0,0,0,0
"19453","ENSDART00000103004","zmp:0000000760",0,0,0,0
"19454","ENSDART00000173379","usp54a",0,0,0,0
"19455","ENSDART00000043776","prrc2a",0,0,0,0
"19456","ENSDART00000136359","spata18",0,0,0,0
"19457","ENSDART00000143933","chchd6a",0,0,0,0
"19458","ENSDART00000137969","zgc:112994",0,0,0,0
"19459","ENSDART00000140891","dap",0,0,0,0
"19460","ENSDART00000162062","znf341",0,0,0,0
"19461","ENSDART00000085251","gcnt3",0,0,0,0
"19462","ENSDART00000129072","si:dkey-22n8.3",0,0,0,0
"19463","ENSDART00000147701","si:ch211-284e13.11",0,0,0,0
"19464","ENSDART00000145578","si:dkey-261e22.4",0,0,0,0
"19465","ENSDART00000142555","arih2",0,0,0,0
"19466","ENSDART00000109693","heatr5a",0,0,0,0
"19467","ENSDART00000018150","neurod6b",0,1,1,0
"19468","ENSDART00000138057","samd13",0,0,0,0
"19469","ENSDART00000137197","swsap1",0,0,0,0
"19470","ENSDART00000166145","BX548173.2",0,0,0,0
"19471","ENSDART00000156187","tac3b",0,0,0,0
"19472","ENSDART00000137577","atp5f1",0,0,0,0
"19473","ENSDART00000062311","si:dkey-250d21.1",0,0,0,0
"19474","ENSDART00000084557","lhpp",0,0,0,0
"19475","ENSDART00000160176","prom2",0,0,0,0
"19476","ENSDART00000161831","CABZ01111729.1",0,0,0,0
"19477","ENSDART00000163601","ccdc125",0,0,0,0
"19478","ENSDART00000085219","lmo4a",0,0,0,0
"19479","ENSDART00000169651",NA,0,0,0,0
"19480","ENSDART00000143884","fam73a",0,0,0,0
"19481","ENSDART00000075538","fbxo22",0,0,0,0
"19482","ENSDART00000075519","aldh1a2",0,0,-1,0
"19483","ENSDART00000135259","ist1",0,0,0,0
"19484","ENSDART00000170767","ved",0,0,0,0
"19485","ENSDART00000159680","nr2f6b",0,0,0,0
"19486","ENSDART00000124676","sv2ba",0,-1,-1,0
"19487","ENSDART00000074200","gtf2ird1",0,0,0,0
"19488","ENSDART00000158607","dapk2b",0,0,0,0
"19489","ENSDART00000166832","slc25a19",0,0,0,0
"19490","ENSDART00000165878","anks4b",0,0,0,0
"19491","ENSDART00000079461","dennd5b",0,0,0,0
"19492","ENSDART00000148091","si:dkey-61p9.9",0,0,0,0
"19493","ENSDART00000082583","rnf215",0,0,0,0
"19494","ENSDART00000051586","hs3st1l2",0,0,0,0
"19495","ENSDART00000132015","stx2b",0,0,0,0
"19496","ENSDART00000170182","acat1",0,0,0,0
"19497","ENSDART00000027417","zgc:171704",0,0,-1,-1
"19498","ENSDART00000165688","ncdn",0,0,0,0
"19499","ENSDART00000003789","pdpk1b",0,0,0,0
"19500","ENSDART00000105526","nub1",0,0,0,0
"19501","ENSDART00000169479","CABZ01087568.1",0,0,0,0
"19502","ENSDART00000144627","vegfbb",0,0,0,0
"19503","ENSDART00000154318","CR848001.1",0,0,0,0
"19504","ENSDART00000064061","prozb",0,0,0,0
"19505","ENSDART00000163051","CR759879.1",0,0,0,0
"19506","ENSDART00000130734","strbp",0,0,0,0
"19507","ENSDART00000146173","rps8a",0,0,0,0
"19508","ENSDART00000142592","AL645691.1",0,0,0,0
"19509","ENSDART00000166336","fubp3",0,0,0,0
"19510","ENSDART00000155586","tmem131",0,0,0,0
"19511","ENSDART00000170846",NA,0,0,0,0
"19512","ENSDART00000128678","mettl4",0,0,0,0
"19513","ENSDART00000099214","slc16a1b",0,0,0,0
"19514","ENSDART00000057825","cfd",0,0,0,0
"19515","ENSDART00000110868","vwa1",0,0,0,0
"19516","ENSDART00000171965","galnt18a",0,0,-1,0
"19517","ENSDART00000067030","lsp1",0,0,0,0
"19518","ENSDART00000153551","cbx6b",0,0,0,0
"19519","ENSDART00000048859","ascc2",0,0,0,0
"19520","ENSDART00000141290","dnm3a",0,0,0,0
"19521","ENSDART00000161280","znf1164",0,0,0,0
"19522","ENSDART00000130340","zgc:174877",0,0,0,0
"19523","ENSDART00000138537","sec31a",0,0,0,0
"19524","ENSDART00000016960","prkg1a",0,0,0,0
"19525","ENSDART00000143148","lyst",0,0,0,0
"19526","ENSDART00000152399","rps6kal",0,0,0,0
"19527","ENSDART00000155604","C2orf88",0,0,0,0
"19528","ENSDART00000131423","si:dkey-167i21.2",0,0,0,0
"19529","ENSDART00000047464","rqcd1",0,0,0,0
"19530","ENSDART00000149146","snrpa1",0,0,0,0
"19531","ENSDART00000092002","pomt1",0,0,0,0
"19532","ENSDART00000161439","5S_rRNA",0,0,0,0
"19533","ENSDART00000098108","viml",0,0,0,0
"19534","ENSDART00000131220","btg3",0,0,0,0
"19535","ENSDART00000127203","llgl2",0,0,0,0
"19536","ENSDART00000131687","f11r.1",0,0,0,0
"19537","ENSDART00000150301","fnbp1b",0,0,0,0
"19538","ENSDART00000073827","col4a5",0,0,0,0
"19539","ENSDART00000054230","fgg",0,0,0,0
"19540","ENSDART00000123946","umod",0,0,0,0
"19541","ENSDART00000165407","BX005223.3",0,0,0,0
"19542","ENSDART00000154285","sema6ba",0,0,0,0
"19543","ENSDART00000028693","rxfp3.2a",0,0,0,0
"19544","ENSDART00000137108","si:dkey-30j10.5",0,0,0,0
"19545","ENSDART00000156032","ppp1r9ba",0,0,0,0
"19546","ENSDART00000126540","plp1b",0,0,0,0
"19547","ENSDART00000141664","CR759893.1",0,0,0,0
"19548","ENSDART00000129278","hspa12b",0,0,0,0
"19549","ENSDART00000133011","arntl1b",0,0,0,0
"19550","ENSDART00000166628","sowahca",0,0,0,0
"19551","ENSDART00000057291","arrb2a",0,0,0,0
"19552","ENSDART00000158399","avl9",0,0,0,0
"19553","ENSDART00000158877","si:ch211-57f7.7",0,0,0,0
"19554","ENSDART00000144991","A2ML1 (1 of many)",0,0,0,0
"19555","ENSDART00000105218","khk",0,0,0,0
"19556","ENSDART00000153652","zgc:165461",0,0,0,0
"19557","ENSDART00000101238","bbs10",0,0,0,0
"19558","ENSDART00000124440","CABZ01029822.1",0,0,1,1
"19559","ENSDART00000039629","celf3a",0,0,0,0
"19560","ENSDART00000092006","shisa7b",0,0,0,0
"19561","ENSDART00000153347","exoc1",0,0,0,0
"19562","ENSDART00000141629","nrxn2a",0,0,1,1
"19563","ENSDART00000066125","dhrs3a",0,0,0,0
"19564","ENSDART00000055843","cd151",0,0,0,0
"19565","ENSDART00000170394","CABZ01112804.2",0,0,0,0
"19566","ENSDART00000165737","si:ch211-261i17.1",0,0,0,0
"19567","ENSDART00000053213","zgc:194252",0,0,0,0
"19568","ENSDART00000164633","akap8l",0,0,0,0
"19569","ENSDART00000150125","stk25a",0,0,0,0
"19570","ENSDART00000138632","tgfb3",0,0,0,0
"19571","ENSDART00000048628","mylk2",0,0,0,0
"19572","ENSDART00000162751","xpo1a",0,0,0,0
"19573","ENSDART00000147987","zgc:162339",0,0,0,0
"19574","ENSDART00000154557","apitd1",0,0,0,0
"19575","ENSDART00000132055","BX005355.1",0,0,0,0
"19576","ENSDART00000153336","CR932360.1",0,0,0,0
"19577","ENSDART00000117190","U6atac",0,0,0,0
"19578","ENSDART00000168284","orc4",0,0,0,0
"19579","ENSDART00000139402","brd2a",0,0,0,0
"19580","ENSDART00000152200","pcid2",0,0,0,0
"19581","ENSDART00000135354","znf1102",0,0,0,0
"19582","ENSDART00000112680","rmdn1",0,0,0,0
"19583","ENSDART00000139948","TPGS1",0,0,0,0
"19584","ENSDART00000147786","zgc:112966",0,0,0,0
"19585","ENSDART00000161477","FAM126B",0,0,0,0
"19586","ENSDART00000124051","ap2m1b",0,0,0,0
"19587","ENSDART00000158703","vps28",0,0,0,0
"19588","ENSDART00000082060","ARHGAP39 (1 of many)",0,0,0,0
"19589","ENSDART00000167228","psd2",0,0,0,0
"19590","ENSDART00000132326","ptpn20",0,0,0,0
"19591","ENSDART00000155683","CU855758.2",0,0,-1,0
"19592","ENSDART00000080173","srsf2a",0,0,0,0
"19593","ENSDART00000170175","znf1155",0,0,0,0
"19594","ENSDART00000160154","si:dkey-238i5.2",0,1,1,1
"19595","ENSDART00000155041","CU467639.1",0,0,0,0
"19596","ENSDART00000006748","yipf1",0,0,0,0
"19597","ENSDART00000156045","CT573139.2",0,0,0,0
"19598","ENSDART00000153322","BX119992.1",0,0,0,0
"19599","ENSDART00000126490","fnbp4",0,0,0,0
"19600","ENSDART00000164949","mtmr7b",0,0,0,0
"19601","ENSDART00000102232","kcnq5a",0,0,0,0
"19602","ENSDART00000073511","hyal6",0,0,0,-1
"19603","ENSDART00000130177","pho",0,0,0,0
"19604","ENSDART00000139774","si:dkey-79f11.9",0,0,0,0
"19605","ENSDART00000054228","lrata",0,0,0,0
"19606","ENSDART00000169539","ZNF189 (1 of many)",0,0,0,0
"19607","ENSDART00000166495","g6fl",0,0,0,0
"19608","ENSDART00000131167","negaly6",0,0,0,0
"19609","ENSDART00000102170","CABZ01053976.1",0,0,0,0
"19610","ENSDART00000145902","eno3",0,0,0,0
"19611","ENSDART00000165409","GTSF1 (1 of many)",0,0,0,0
"19612","ENSDART00000138148","itgb5",0,0,0,0
"19613","ENSDART00000062940","si:ch211-222f23.6",0,0,0,0
"19614","ENSDART00000165779","ubb",0,0,0,0
"19615","ENSDART00000139824","rasa1a",0,0,0,0
"19616","ENSDART00000160523","CU929444.1",0,0,0,0
"19617","ENSDART00000170269","ogt.2",0,0,0,0
"19618","ENSDART00000122614","erbb2ip",0,0,0,0
"19619","ENSDART00000152508","si:ch211-176g6.1",0,0,0,0
"19620","ENSDART00000152302","si:ch211-131k2.2",0,0,0,0
"19621","ENSDART00000130534","si:ch211-167j9.5",0,0,0,0
"19622","ENSDART00000156174","mast1b",0,0,0,0
"19623","ENSDART00000017172","eftud2",0,0,0,0
"19624","ENSDART00000156735","CR792439.1",0,0,0,0
"19625","ENSDART00000080807","fbxw9",0,0,0,0
"19626","ENSDART00000147364","slco2b1",0,0,0,0
"19627","ENSDART00000166075","pdgfaa",0,0,0,0
"19628","ENSDART00000162604","si:dkey-102m7.3",0,0,0,0
"19629","ENSDART00000111561","zmp:0000000735",0,0,1,0
"19630","ENSDART00000025604","zgc:77849",0,0,0,0
"19631","ENSDART00000121768","RNaseP_nuc",0,0,0,0
"19632","ENSDART00000011082","per1b",0,0,0,0
"19633","ENSDART00000104254","krt15",0,0,0,0
"19634","ENSDART00000125007","smek1",0,0,0,0
"19635","ENSDART00000140908","gse1",0,0,1,0
"19636","ENSDART00000141346","phf5a",0,0,0,0
"19637","ENSDART00000138836","ankrd10b",0,0,0,0
"19638","ENSDART00000006463","phf6",0,0,0,0
"19639","ENSDART00000111767","si:ch211-39k3.2",0,0,-1,-1
"19640","ENSDART00000109234","spata18",0,0,0,0
"19641","ENSDART00000134469","glrx",0,0,0,0
"19642","ENSDART00000053310","tmem18",0,0,-1,0
"19643","ENSDART00000049170","zgc:85975",0,0,0,0
"19644","ENSDART00000140823","slc44a5a",0,0,0,0
"19645","ENSDART00000151195","march7",0,0,1,1
"19646","ENSDART00000144921","atl3",0,0,0,0
"19647","ENSDART00000113281","zgc:172302",0,0,0,0
"19648","ENSDART00000167037","hook2",0,0,0,0
"19649","ENSDART00000162624",NA,0,0,0,0
"19650","ENSDART00000155055","RPS17 (1 of many)",0,0,0,0
"19651","ENSDART00000172494",NA,0,0,0,0
"19652","ENSDART00000166729","axin1",0,0,0,0
"19653","ENSDART00000155696","alyref",0,0,0,0
"19654","ENSDART00000132359","BX005334.1",0,0,0,0
"19655","ENSDART00000160966","znf1043",0,0,0,0
"19656","ENSDART00000168968","si:ch73-347e22.8",0,0,0,0
"19657","ENSDART00000090860","oxnad1",0,0,0,0
"19658","ENSDART00000114767","FQ312024.1",0,0,0,0
"19659","ENSDART00000124627","strap",0,0,0,0
"19660","ENSDART00000141788","cuedc1b",0,0,0,0
"19661","ENSDART00000092351","neto2b",0,0,0,0
"19662","ENSDART00000169075","neto2b",0,0,0,0
"19663","ENSDART00000117473","SNORD65",0,0,0,0
"19664","ENSDART00000062941","nthl1",0,0,0,0
"19665","ENSDART00000165986","ANXA9",0,0,0,0
"19666","ENSDART00000164578","rhd",0,0,0,0
"19667","ENSDART00000131927","casp3a",0,0,0,0
"19668","ENSDART00000030665","slc25a4",0,0,0,0
"19669","ENSDART00000123562","ophn1",0,0,0,0
"19670","ENSDART00000172771","hdac11",0,0,0,0
"19671","ENSDART00000077787","serpinb1l2",0,0,0,0
"19672","ENSDART00000161857",NA,0,0,0,0
"19673","ENSDART00000127054","BX572619.1",0,0,0,0
"19674","ENSDART00000156862","BX957355.1",0,0,0,0
"19675","ENSDART00000152169","coro2a",0,0,0,0
"19676","ENSDART00000168588","znf1144",0,0,0,0
"19677","ENSDART00000159836","si:ch211-248k15.2",0,0,0,0
"19678","ENSDART00000135447","zgc:162707",0,0,0,0
"19679","ENSDART00000125367","5S_rRNA",0,0,0,0
"19680","ENSDART00000114506","crfb17",0,0,0,0
"19681","ENSDART00000097526","hspb3",0,0,0,0
"19682","ENSDART00000092508","ptprk",0,0,0,0
"19683","ENSDART00000145175","si:ch73-257c13.2",0,0,0,0
"19684","ENSDART00000054707","tusc3",0,0,0,0
"19685","ENSDART00000135954","fam172a",0,0,0,0
"19686","ENSDART00000137535",NA,0,0,0,0
"19687","ENSDART00000124267","si:ch211-67e16.4",0,0,0,0
"19688","ENSDART00000043546","mrpl27",0,0,0,0
"19689","ENSDART00000160090","BX901923.2",0,0,0,0
"19690","ENSDART00000133845","serpinh1b",0,0,0,0
"19691","ENSDART00000080059","phf1",0,0,0,0
"19692","ENSDART00000007622","afg1la",0,0,0,0
"19693","ENSDART00000157193","BX323450.1",0,0,0,0
"19694","ENSDART00000167104","smarcc1b",0,0,0,0
"19695","ENSDART00000132360","si:ch73-256j6.6",0,0,0,0
"19696","ENSDART00000146280","bbip1",0,0,0,0
"19697","ENSDART00000019236","otol1a",0,0,0,0
"19698","ENSDART00000172421","rbm14b",0,0,0,0
"19699","ENSDART00000141799","fbxo4",0,0,0,0
"19700","ENSDART00000166812","p3h2",0,0,0,0
"19701","ENSDART00000021577","phf21ab",0,0,0,0
"19702","ENSDART00000043148","ftr43",0,0,0,0
"19703","ENSDART00000041615","ugt5g1",0,0,0,0
"19704","ENSDART00000100234","col2a1a",0,0,0,-1
"19705","ENSDART00000154828","CR628365.1",0,0,0,0
"19706","ENSDART00000158190","znf1023",0,0,0,0
"19707","ENSDART00000159687","si:dkey-238k10.3",0,0,0,0
"19708","ENSDART00000156866","si:dkey-183k8.2",0,0,0,0
"19709","ENSDART00000100295","si:dkeyp-82a1.4",0,0,0,0
"19710","ENSDART00000173059","si:dkey-17m8.1",0,0,0,0
"19711","ENSDART00000086001","arl10",0,0,0,0
"19712","ENSDART00000169850","CU207221.2",0,0,0,0
"19713","ENSDART00000134209","sdhda",0,0,0,0
"19714","ENSDART00000157558","si:ch211-278p9.2",0,0,0,0
"19715","ENSDART00000138069","rasgrp3",0,0,0,0
"19716","ENSDART00000165929","znf1083",0,0,0,0
"19717","ENSDART00000158888","arr3b",0,0,0,0
"19718","ENSDART00000168714","CABZ01080434.1",0,0,0,0
"19719","ENSDART00000053804","ube4b",0,0,0,0
"19720","ENSDART00000160838","CT956002.1",0,0,0,0
"19721","ENSDART00000113926","zgc:100918",0,0,0,0
"19722","ENSDART00000122815","daxx",0,0,0,0
"19723","ENSDART00000144264","CR735104.1",0,0,0,0
"19724","ENSDART00000006971","sept4a",0,0,0,0
"19725","ENSDART00000087208","sost",0,0,0,0
"19726","ENSDART00000147414","cntln",0,0,0,0
